seed,state_hour,planning_horizon_h,status,solver_is_valid,execution_replay_is_valid,execution_replay_mismatches,model_replay_is_exact,model_replay_mismatches,solve_wall_s,replan_wall_s,best_bound,relative_gap,termination_reason,requested_mip_gap_rel,solver_threads,warm_start_accepted,mip_start_audit,warm_start_source,cplex_root_algorithm,warm_start_score,mpc_warm_start_score,shifted_warm_start_score,terminal_cleanup_cost,terminal_cleanup_headroom_risk,augmented_objective_value
9000031,240.0,168,Optimal,True,True,,True,,122.88809826318175,129.9543843450956,698307.3951104629,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 41973, ""initialized_variables"": 23191, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.609527220760356e-05, ""missing_variable_count"": 6960, ""partial_constraint_count"": 12651, ""top_violations"": [{""constraint"": ""_C54420"", ""residual"": -3.609527220760356e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.609527220760356e-05}], ""total_constraints"": 54624, ""total_variables"": 30151, ""violated_constraint_count"": 1}",greedy,automatic,"[698307.3951086139, 29645.974203899324]",,,211815.95019457003,0.0,698307.3951104629
9000031,264.0,168,Optimal,True,True,,True,,4.298697371967137,12.24938606377691,754317.7287662085,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42183, ""initialized_variables"": 23671, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.450941792631056e-05, ""missing_variable_count"": 7440, ""partial_constraint_count"": 13521, ""top_violations"": [{""constraint"": ""_C55500"", ""residual"": -2.450941792631056e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.450941792631056e-05}, {""constraint"": ""_C55498"", ""residual"": -4.836467269342393e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.836467269342393e-06}], ""total_constraints"": 55704, ""total_variables"": 31111, ""violated_constraint_count"": 2}",greedy,automatic,"[754317.7287649184, 30044.517689345885]",,,245091.08338826546,0.0,754317.7287662085
9000031,288.0,168,Optimal,True,True,,True,,4.817324939183891,13.64955397695303,797264.1456823854,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42351, ""initialized_variables"": 24055, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.873573561781086e-05, ""missing_variable_count"": 7824, ""partial_constraint_count"": 14217, ""top_violations"": [{""constraint"": ""_C56362"", ""residual"": 4.873573561781086e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.873573561781086e-05}, {""constraint"": ""_C56364"", ""residual"": -1.621244882699102e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.621244882699102e-05}, {""constraint"": ""_C56363"", ""residual"": -3.4357700542386738e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.4357700542386738e-06}], ""total_constraints"": 56568, ""total_variables"": 31879, ""violated_constraint_count"": 3}",greedy,automatic,"[797264.1456833371, 29941.091396212003]",,,268667.9663297792,0.0,797264.1456823854
9000031,312.0,168,Optimal,True,True,,True,,3.9179676701314747,13.662328769918531,826365.3530075795,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42246, ""initialized_variables"": 23815, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.7648769193765474e-05, ""missing_variable_count"": 7584, ""partial_constraint_count"": 13782, ""top_violations"": [{""constraint"": ""_C55822"", ""residual"": -3.7648769193765474e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.7648769193765474e-05}, {""constraint"": ""_C55823"", ""residual"": 2.319161035302386e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.319161035302386e-05}, {""constraint"": ""_C55824"", ""residual"": 1.5221528883557767e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.5221528883557767e-05}], ""total_constraints"": 56028, ""total_variables"": 31399, ""violated_constraint_count"": 3}",greedy,automatic,"[826365.3530078838, 30081.866745950454]",,,290144.4314085348,0.0,826365.3530075795
9000031,336.0,168,Optimal,True,True,,True,,284.0883767330088,294.5251300339587,828473.6563022159,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42321, ""initialized_variables"": 23831, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.690893845487153e-05, ""missing_variable_count"": 7600, ""partial_constraint_count"": 13811, ""top_violations"": [{""constraint"": ""_C55926"", ""residual"": 3.690893845487153e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.690893845487153e-05}, {""constraint"": ""_C55927"", ""residual"": 3.5788723380392184e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 3.5788723380392184e-05}, {""constraint"": ""_C55928"", ""residual"": 1.0298634151695296e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.0298634151695296e-05}], ""total_constraints"": 56132, ""total_variables"": 31431, ""violated_constraint_count"": 3}",greedy,automatic,"[846324.6763046302, 28463.50776599608]",,,338442.5997170608,0.0,828473.6563022159
9000031,360.0,168,Integer Feasible,True,True,,True,,301.75004424294457,312.8713488881476,679326.18217,0.17129194963965996,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42258, ""initialized_variables"": 23687, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.6577654757129494e-05, ""missing_variable_count"": 7456, ""partial_constraint_count"": 13550, ""top_violations"": [{""constraint"": ""_C55602"", ""residual"": -4.6577654757129494e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 4.6577654757129494e-05}, {""constraint"": ""_C55603"", ""residual"": -2.680009811228956e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.680009811228956e-05}, {""constraint"": ""_C55604"", ""residual"": 1.700928532955004e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 1.700928532955004e-05}], ""total_constraints"": 55808, ""total_variables"": 31143, ""violated_constraint_count"": 3}",greedy,automatic,"[819741.2609581603, 26880.95295577241]",,,235025.02065915306,0.0,819741.2609598935
9000031,384.0,168,Integer Feasible,True,True,,True,,301.8919546152465,313.4262391203083,607627.1418399999,0.22880881263417444,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42426, ""initialized_variables"": 24071, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.6521309337113053e-05, ""missing_variable_count"": 7840, ""partial_constraint_count"": 14246, ""top_violations"": [{""constraint"": ""_C56467"", ""residual"": 2.6521309337113053e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.6521309337113053e-05}, {""constraint"": ""_C56466"", ""residual"": -1.7093802853196394e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 1.7093802853196394e-05}], ""total_constraints"": 56672, ""total_variables"": 31911, ""violated_constraint_count"": 2}",greedy,automatic,"[787907.2683853987, 30570.873371364723]",,,213246.3265851472,0.0,787907.2683850098
9000031,408.0,168,Integer Feasible,True,True,,True,,301.95364611176774,313.8278766172007,656325.46118,0.11425849443160077,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42321, ""initialized_variables"": 23831, ""integrality_violation_count"": 0, ""max_constraint_violation"": 6.926935384399258e-06, ""missing_variable_count"": 7600, ""partial_constraint_count"": 13811, ""top_violations"": [{""constraint"": ""_C55927"", ""residual"": -6.926935384399258e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 6.926935384399258e-06}], ""total_constraints"": 56132, ""total_variables"": 31431, ""violated_constraint_count"": 1}",greedy,automatic,"[741404.98529247, 28892.942346922493]",,,213034.85587493007,0.0,740989.8452921904
9000031,432.0,168,Optimal,True,True,,True,,5.55530000012368,18.34198984876275,766131.836227379,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42342, ""initialized_variables"": 23879, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.0246073695016094e-05, ""missing_variable_count"": 7648, ""partial_constraint_count"": 13898, ""top_violations"": [{""constraint"": ""_C56035"", ""residual"": 4.0246073695016094e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 4.0246073695016094e-05}, {""constraint"": ""_C56034"", ""residual"": -3.59401651621738e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.59401651621738e-05}, {""constraint"": ""_C56036"", ""residual"": -2.250700958938978e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.250700958938978e-06}], ""total_constraints"": 56240, ""total_variables"": 31527, ""violated_constraint_count"": 3}",greedy,automatic,"[766131.8362274825, 26460.688252461412]",,,219083.5325197742,0.0,766131.836227379
9000031,456.0,168,Optimal,True,True,,True,,4.304440355859697,17.483654654119164,705986.3459572557,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42041, ""initialized_variables"": 23191, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.174597370365518e-05, ""missing_variable_count"": 6960, ""partial_constraint_count"": 12651, ""top_violations"": [{""constraint"": ""_C54488"", ""residual"": 4.174597370365518e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.174597370365518e-05}], ""total_constraints"": 54692, ""total_variables"": 30151, ""violated_constraint_count"": 1}",greedy,automatic,"[705986.3459589175, 26494.00880803283]",,,207768.17351370843,0.0,705986.3459572557
9000031,480.0,168,Optimal,True,True,,True,,4.563625514041632,18.581680661067367,783801.6472936772,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42125, ""initialized_variables"": 23383, ""integrality_violation_count"": 0, ""max_constraint_violation"": 5.40477685717633e-06, ""missing_variable_count"": 7152, ""partial_constraint_count"": 12999, ""top_violations"": [{""constraint"": ""_C54920"", ""residual"": 5.40477685717633e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 5.40477685717633e-06}], ""total_constraints"": 55124, ""total_variables"": 30535, ""violated_constraint_count"": 1}",greedy,automatic,"[783801.6472935191, 25127.184964117685]",,,211162.57780459113,0.0,783801.6472936772
9000031,504.0,168,Optimal,True,True,,True,,5.096673214342445,19.94585689716041,835912.0296129428,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42160, ""initialized_variables"": 23463, ""integrality_violation_count"": 0, ""max_constraint_violation"": 2.5815077606239356e-05, ""missing_variable_count"": 7232, ""partial_constraint_count"": 13144, ""top_violations"": [{""constraint"": ""_C55100"", ""residual"": -2.5815077606239356e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 2.5815077606239356e-05}], ""total_constraints"": 55304, ""total_variables"": 30695, ""violated_constraint_count"": 1}",greedy,automatic,"[835912.0296124204, 22580.811141743357]",,,212322.52845349864,0.0,835912.0296129428
9000031,528.0,168,Optimal,True,True,,True,,4.0358820129185915,19.69663292914629,831370.9971608385,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 41922, ""initialized_variables"": 22919, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.612702832673676e-05, ""missing_variable_count"": 6688, ""partial_constraint_count"": 12158, ""top_violations"": [{""constraint"": ""_C53876"", ""residual"": -4.612702832673676e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.612702832673676e-05}], ""total_constraints"": 54080, ""total_variables"": 29607, ""violated_constraint_count"": 1}",greedy,automatic,"[831370.9971593475, 21590.03320794466]",,,220230.3827559811,0.0,831370.9971608385
9000031,552.0,168,Integer Feasible,True,True,,True,,301.9122824780643,318.0556674688123,620206.94388,0.24185736122607868,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42370, ""initialized_variables"": 23943, ""integrality_violation_count"": 0, ""max_constraint_violation"": 0.00021937020756013226, ""missing_variable_count"": 7712, ""partial_constraint_count"": 14014, ""top_violations"": [{""constraint"": ""_C56180"", ""residual"": -0.00021937020756013226, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 0.00021937020756013226}], ""total_constraints"": 56384, ""total_variables"": 31655, ""violated_constraint_count"": 1}",greedy,automatic,"[818061.0246089621, 26015.56657680216]",,,238351.02791933986,0.0,818061.0246153774
9000031,576.0,168,Optimal,True,True,,True,,5.129124438855797,21.87528937170282,855169.2839133679,0.0,Integer optimal solution,,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42405, ""initialized_variables"": 24023, ""integrality_violation_count"": 0, ""max_constraint_violation"": 7.3959745350293815e-06, ""missing_variable_count"": 7792, ""partial_constraint_count"": 14159, ""top_violations"": [{""constraint"": ""_C56360"", ""residual"": 7.3959745350293815e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 7.3959745350293815e-06}, {""constraint"": ""_C56358"", ""residual"": 2.9042005138535387e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.9042005138535387e-06}], ""total_constraints"": 56564, ""total_variables"": 31815, ""violated_constraint_count"": 2}",greedy,automatic,"[855169.2839135008, 23480.233164944522]",,,308683.12797701336,0.0,855169.2839133679
9000031,600.0,168,Integer Feasible,True,True,,True,,301.812776805833,319.2256631013006,513382.13709000003,0.42801153201571834,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42181, ""initialized_variables"": 23511, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.9939745647643576e-05, ""missing_variable_count"": 7280, ""partial_constraint_count"": 13231, ""top_violations"": [{""constraint"": ""_C55206"", ""residual"": -3.9939745647643576e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.9939745647643576e-05}], ""total_constraints"": 55412, ""total_variables"": 30791, ""violated_constraint_count"": 1}",greedy,automatic,"[897539.3138585589, 24684.947301331893]",,,314602.121886816,0.0,897539.3138592226
9000031,624.0,168,Integer Feasible,True,True,,True,,302.04776578908786,320.3111896789633,549927.85943,0.3755156073261997,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42356, ""initialized_variables"": 23911, ""integrality_violation_count"": 0, ""max_constraint_violation"": 4.55475719718379e-05, ""missing_variable_count"": 7680, ""partial_constraint_count"": 13956, ""top_violations"": [{""constraint"": ""_C56108"", ""residual"": 4.55475719718379e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 4.55475719718379e-05}, {""constraint"": ""_C56107"", ""residual"": -2.5930113451977377e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 2.5930113451977377e-05}, {""constraint"": ""_C56106"", ""residual"": 2.0028318431286607e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 2.0028318431286607e-05}], ""total_constraints"": 56312, ""total_variables"": 31591, ""violated_constraint_count"": 3}",greedy,automatic,"[881856.4743130363, 29251.797960354223]",,,236513.8469795551,0.0,880611.054305812
9000031,648.0,168,Integer Feasible,True,True,,True,,302.4978445940651,321.32034134911373,561174.1151,0.3100780279036435,"Time limit exceeded, integer feasible",,4,True,"{""bound_violation_count"": 0, ""evaluated_constraints"": 42342, ""initialized_variables"": 23879, ""integrality_violation_count"": 0, ""max_constraint_violation"": 3.912861939170398e-05, ""missing_variable_count"": 7648, ""partial_constraint_count"": 13898, ""top_violations"": [{""constraint"": ""_C56034"", ""residual"": -3.912861939170398e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_brevik"", ""tail_topup_northern_pathfinder_brevik"", ""tail_shipped_northern_phoenix_brevik"", ""tail_topup_northern_phoenix_brevik"", ""tail_shipped_northern_pioneer_brevik"", ""tail_topup_northern_pioneer_brevik"", ""source_stock_brevik_168""], ""violation"": 3.912861939170398e-05}, {""constraint"": ""_C56036"", ""residual"": 3.204322274541482e-05, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_yara_sluiskil"", ""tail_topup_northern_pathfinder_yara_sluiskil"", ""tail_shipped_northern_phoenix_yara_sluiskil"", ""tail_topup_northern_phoenix_yara_sluiskil"", ""tail_shipped_northern_pioneer_yara_sluiskil"", ""tail_topup_northern_pioneer_yara_sluiskil"", ""source_stock_yara_sluiskil_168""], ""violation"": 3.204322274541482e-05}, {""constraint"": ""_C56035"", ""residual"": -8.426703061559238e-06, ""sense"": ""=="", ""variable_names"": [""tail_shipped_northern_pathfinder_celsio"", ""tail_topup_northern_pathfinder_celsio"", ""tail_shipped_northern_phoenix_celsio"", ""tail_topup_northern_phoenix_celsio"", ""tail_shipped_northern_pioneer_celsio"", ""tail_topup_northern_pioneer_celsio"", ""source_stock_celsio_168""], ""violation"": 8.426703061559238e-06}], ""total_constraints"": 56240, ""total_variables"": 31527, ""violated_constraint_count"": 3}",greedy,automatic,"[813387.8000642598, 33614.7316155121]",,,230758.00806079572,0.0,813387.8000650556
